fitness,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11
-3.771827,-0.017536296,-0.5309379,0.055552598,0.45115152,-0.09935809,0.5166679,-0.8524548,0.25943688,-0.5353123,0.984331,0.43054092,0.02974403
-1.0179629,0.45991153,-0.16928105,0.015378512,-0.28564402,-0.45755422,0.016603848,0.071796834,-0.6505834,-0.034923524,0.566165,0.010550473,-0.082111835
-2.4914002,-0.032115046,0.18292901,-0.44707724,-0.33810812,0.022759723,0.7245454,-0.62265766,-0.7674484,-0.53089327,-0.55889827,0.7143522,-0.3488697
-2.5882423,0.6953404,-0.38858652,-0.37658378,-0.19576782,0.11247015,-0.2404705,-0.7918637,0.311498,-0.87041533,0.4653857,-0.6906843,-0.4603449
-0.8598627,-0.4224668,0.30349073,0.03289685,0.7651586,-0.106789954,0.10172907,-0.22523493,-0.5196011,0.5235089,-0.24307372,0.10971174,-0.32454896
-0.9476322,0.250733,-0.06895992,-0.11021299,0.084352784,0.14429508,0.9536628,0.9420393,-0.07884074,0.353279,0.2978065,0.6851773,0.65965897
-1.8369769,0.05389652,-4.2835454E-4,0.38841298,0.004041476,-0.27808478,0.57906246,0.3154633,-0.37800157,-0.7173473,0.44212902,0.26597995,0.16854532
-8.062992,-0.29614678,0.07329746,0.21136698,-0.6823817,0.3398378,0.10338561,0.494964,0.122066855,0.44895256,0.07872028,-0.59796447,0.16550499
-1.1077138,0.5541963,0.020021915,-0.26912174,-0.13278441,0.4829485,0.37929672,0.63490444,0.087260775,0.42493093,-0.77295125,0.7757773,0.47143635
-0.6418609,0.35915518,0.039685402,-0.96150666,0.8154253,0.2522119,0.84371424,-0.5500172,-0.95270663,0.45751947,-0.29540813,0.7072244,0.9050863
-1.8498013,0.60499597,-0.72879964,-0.41061386,-0.22861436,-0.58261716,-0.33038828,0.5104962,-0.6589582,0.16794871,0.047789097,0.03254614,0.39044687
-1.5134398,-0.13993813,-0.599116,0.43076614,0.1684075,0.016168395,0.68426156,0.48770827,0.7287408,-0.31893143,-0.19169621,0.25708014,0.2468683
-0.98110956,0.020006983,0.19238289,0.20411043,-0.43037927,-0.2317381,0.3962567,-0.020665895,-0.1262343,0.8072803,0.034729067,0.4312507,0.59607434
-1.0451305,0.06802329,0.088275194,0.0623388,0.68938214,0.6640567,0.2857156,-0.011477685,0.8951412,-0.33516878,-0.1906565,0.57538754,-0.009645662
-2.3609114,-0.87700707,-0.11988616,-0.24316812,0.95642596,-0.57452506,-0.41580656,-0.29429516,-0.5442425,-0.17351906,-0.4765558,-0.45387533,0.029200273
-1.685492,0.9491136,0.25379747,-0.5876413,-0.38467386,-0.06127596,0.004618883,0.091718696,-0.66673964,-0.26356333,-0.24223197,-0.043491244,-0.3106926
-2.2225823,-0.049604073,0.307807,-0.4368199,0.8801146,0.36042693,-0.6507654,-0.36588618,-0.81581384,0.45207772,0.6468399,0.4619864,-0.51131904
-1.0619696,0.9918097,0.8888141,-0.18626037,-0.21694334,0.17024343,0.6301529,0.5104627,0.5329658,0.37612468,0.33504024,-0.3107052,0.39379063
-0.59905696,0.5291103,0.44586465,-0.38866967,-0.80568147,0.15357189,0.14408123,-0.10548759,-0.5170576,0.8023252,-0.89464116,0.55732685,-0.48199373
-16.723095,-0.53823894,0.3889476,-0.06545806,0.70153576,-0.65891385,0.76585454,0.20453951,-0.3995285,-0.35503495,-0.9809962,0.5005237,0.33180118
-2.4746892,-0.08445114,-0.57151294,-0.54353154,-0.43245217,0.22815129,0.3554148,0.12796196,-0.22130004,0.70104617,0.12170357,-0.5209773,-0.082394645
-1.5781677,0.11537004,0.24658528,0.04344678,-0.030015249,-0.5433117,0.15049492,0.38091275,-0.114358425,0.15735437,-0.063815236,-0.1473405,-0.47680137
-1.3503618,-0.27140608,-0.4282268,0.5557833,-0.78362083,-0.37484857,0.07515967,0.6444476,-0.5849997,0.41274646,-0.02641462,0.11578943,0.44669932
-0.68200326,-0.30956998,-0.4080033,0.5515354,-0.68182737,-0.51978886,0.11962803,0.58306324,-0.4408943,0.2613593,0.8334047,0.32808608,-0.06691507
-0.41109437,-0.501247,-0.670989,0.43570936,-0.61191344,-0.5202424,0.5357293,0.38052756,-0.29412335,0.28384048,0.14256673,-0.021973003,-0.032376952
-2.1410172,0.6745015,-0.28775918,0.5845617,-0.5799286,0.11143928,-0.037052367,0.035583224,-0.62804735,-0.7863792,0.843312,-0.54040015,-0.9339917
-1.1557027,-0.4449628,0.41030934,0.29452705,0.84202087,0.7017188,0.9646297,-0.34307086,-0.20270534,0.28317752,0.2562398,0.7021871,0.18713264
-1.5640749,-0.7494793,0.12695466,-0.29228476,-0.16258767,0.7778575,0.013336774,0.35721648,0.13330819,0.24751656,0.58555454,0.16806768,0.08221221
-2.8267202,-0.73567086,0.41500703,0.8463292,0.23782064,-0.5981204,-0.31074473,0.14568698,0.04745062,0.4338206,-0.103692114,0.30322668,0.3116751
-1.8883803,0.27278438,0.52513015,-0.32053882,-0.5239579,0.17737406,-0.15958397,0.49498865,0.0045331907,6.501142E-4,0.39098167,-0.42302525,0.21390963
