neur0,input0,neur1,input1,neur2,input2,neur3,input3,neur4,input4,neur5,input5,neur6,input6,neur7,input7,neur8,input8,neur9,input9
-1.0,-0.0275587,-0.99999964,0.0,-0.99998736,0.0,-1.0,0.0,0.86245507,0.0,-0.66644084,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.9999891,0.0
-1.0,-0.015154898,-0.99999976,0.0,-0.9999883,0.0,-1.0,0.0,0.8592274,0.0,-0.6651139,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.9999923,0.0
-1.0,-0.0028167635,-0.99999976,0.0,-0.99998915,0.0,-1.0,0.0,0.85590637,0.0,-0.6637647,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.9999946,0.0
-1.0,0.00937745,-0.9999998,0.0,-0.9999899,0.0,-1.0,0.0,0.85248816,0.0,-0.6623912,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.9999961,0.0
-1.0,0.021351071,-0.9999999,0.0,-0.99999064,0.0,-1.0,0.0,0.84896857,0.0,-0.6609914,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.99999726,0.0
-1.0,0.03302964,-0.9999999,0.0,-0.99999136,0.0,-1.0,0.0,0.84534335,0.0,-0.6595632,0.0,-0.99999946,0.0,-1.0,0.0,-1.0,0.0,0.99999803,0.0
-1.0,0.044341534,-0.9999999,0.0,-0.99999195,0.0,-1.0,0.0,0.84160787,0.0,-0.6581046,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.9999986,0.0
-1.0,0.05521821,-0.99999994,0.0,-0.9999925,0.0,-1.0,0.0,0.8377573,0.0,-0.65661347,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.999999,0.0
-1.0,0.06559472,-0.99999994,0.0,-0.999993,0.0,-1.0,0.0,0.83378655,0.0,-0.6550876,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.9999993,0.0
-1.0,0.07541036,-0.99999994,0.0,-0.9999935,0.0,-1.0,0.0,0.82969004,0.0,-0.65352476,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.99999946,0.0
-1.0,0.08460851,-0.99999994,0.0,-0.999994,0.0,-1.0,0.0,0.82546216,0.0,-0.65192264,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.99999964,0.0
-1.0,0.09313761,-0.99999994,0.0,-0.9999944,0.0,-1.0,0.0,0.8210967,0.0,-0.6502788,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.99999976,0.0
-1.0,0.10095107,-1.0,0.0,-0.99999475,0.0,-1.0,0.0,0.81658727,0.0,-0.6485908,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.9999998,0.0
-1.0,0.108007684,-1.0,0.0,-0.9999951,0.0,-1.0,0.0,0.81192684,0.0,-0.64685595,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.9999999,0.0
-1.0,0.11427184,-1.0,0.0,-0.9999954,0.0,-1.0,0.0,0.8071081,0.0,-0.6450716,0.0,-0.9999995,0.0,-1.0,0.0,-1.0,0.0,0.9999999,0.0
